epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
251;0.0009656369481583901;0.0009656369481583901;0.0032473671115134085;0.0032473671115134085
252;0.0009684280142031401;0.0009684280142031401;0.003390284131115703;0.003390284131115703
253;0.0009708477730349264;0.0009708477730349264;0.0031696686991185786;0.0031696686991185786
254;0.0009689153107884122;0.0009689153107884122;0.0031436452637731193;0.0031436452637731193
255;0.0009581321158455076;0.0009581321158455076;0.0031447164065892172;0.0031447164065892172
256;0.0009516563144660442;0.0009516563144660442;0.003067434380248746;0.003067434380248746
257;0.0009467839878095993;0.0009467839878095993;0.0030776684577185137;0.0030776684577185137
258;0.0009583522387231901;0.0009583522387231901;0.0030598550421298944;0.0030598550421298944
259;0.0009376741554065843;0.0009376741554065843;0.0033908144279304786;0.0033908144279304786
260;0.0009423582047598315;0.0009423582047598315;0.0031355139516537713;0.0031355139516537713
261;0.000937284019375307;0.000937284019375307;0.003106789034573692;0.003106789034573692
262;0.0009383892849366242;0.0009383892849366242;0.0030896339204301623;0.0030896339204301623
263;0.0009479585830470391;0.0009479585830470391;0.0031084018785541303;0.0031084018785541303
264;0.0009287931862783348;0.0009287931862783348;0.0031626980303499463;0.0031626980303499463
265;0.0009335884846155053;0.0009335884846155053;0.003106648694271239;0.003106648694271239
266;0.0009284745161987353;0.0009284745161987353;0.003193659910270683;0.003193659910270683
267;0.0009295297857313025;0.0009295297857313025;0.0030622244442630314;0.0030622244442630314
268;0.0009321022216256743;0.0009321022216256743;0.003171239022130721;0.003171239022130721
269;0.0009336351486636656;0.0009336351486636656;0.003087847134551016;0.003087847134551016
270;0.0009100369219102453;0.0009100369219102453;0.003089770763920986;0.003089770763920986
271;0.0009324505558524664;0.0009324505558524664;0.0031571519848342254;0.0031571519848342254
272;0.0009180374571914288;0.0009180374571914288;0.003078484805474911;0.003078484805474911
273;0.0008983439820270255;0.0008983439820270255;0.003064010485954513;0.003064010485954513
274;0.0009114625907250654;0.0009114625907250654;0.003020758716668063;0.003020758716668063
275;0.0009075545882109866;0.0009075545882109866;0.003058067444607476;0.003058067444607476
276;0.0008990155200030062;0.0008990155200030062;0.0030784097143283515;0.0030784097143283515
277;0.000895357006947536;0.000895357006947536;0.0031494271971946844;0.0031494271971946844
278;0.0009118622080771096;0.0009118622080771096;0.0031744390377931504;0.0031744390377931504
279;0.0008894641335322478;0.0008894641335322478;0.0031326854945308417;0.0031326854945308417
280;0.000906053172189429;0.000906053172189429;0.0031701225774345278;0.0031701225774345278
281;0.0008931087371327471;0.0008931087371327471;0.00315272905776782;0.00315272905776782
282;0.0008982580827514284;0.0008982580827514284;0.003078377655507109;0.003078377655507109
283;0.0008842253629945079;0.0008842253629945079;0.0030515000298097033;0.0030515000298097033
284;0.0008770905323021949;0.0008770905323021949;0.003160151803134897;0.003160151803134897
285;0.0008993823055143111;0.0008993823055143111;0.0031388751818650514;0.0031388751818650514
286;0.000883609089656585;0.000883609089656585;0.0032216822619715304;0.0032216822619715304
287;0.0008795781150268756;0.0008795781150268756;0.0031107968071945637;0.0031107968071945637
288;0.0009034622670586491;0.0009034622670586491;0.003081060284487555;0.003081060284487555
289;0.0008923083056356305;0.0008923083056356305;0.0032211905105962095;0.0032211905105962095
290;0.0008863871481931098;0.0008863871481931098;0.003158715877803826;0.003158715877803826
291;0.0008750735557960155;0.0008750735557960155;0.003107923455101168;0.003107923455101168
292;0.0008675158094553816;0.0008675158094553816;0.0030527475886220966;0.0030527475886220966
293;0.0008766452991838837;0.0008766452991838837;0.003142797886437484;0.003142797886437484
294;0.0008654350400728252;0.0008654350400728252;0.0030367800587283397;0.0030367800587283397
295;0.0008558316638249312;0.0008558316638249312;0.00310955432278461;0.00310955432278461
296;0.0008665831986962705;0.0008665831986962705;0.0030655633923641155;0.0030655633923641155
297;0.0008657282364128209;0.0008657282364128209;0.0032100465657868395;0.0032100465657868395
298;0.0008503202050837262;0.0008503202050837262;0.003042714211167158;0.003042714211167158
299;0.0008498547842430177;0.0008498547842430177;0.0031204598359589543;0.0031204598359589543
300;0.0008405888394374296;0.0008405888394374296;0.0030924753377335927;0.0030924753377335927
301;0.0008561892857096184;0.0008561892857096184;0.003051352336846083;0.003051352336846083
302;0.0008633218267192699;0.0008633218267192699;0.0030544353366141843;0.0030544353366141843
303;0.0008560488202878945;0.0008560488202878945;0.003129478885626821;0.003129478885626821
304;0.0008390769721487554;0.0008390769721487554;0.00308117384709;0.00308117384709
305;0.0008509479393468839;0.0008509479393468839;0.0031006907713468945;0.0031006907713468945
306;0.0008491810305679443;0.0008491810305679443;0.003069040441676696;0.003069040441676696
307;0.0008441021047950348;0.0008441021047950348;0.003017011979838537;0.003017011979838537
308;0.0008496533204566374;0.0008496533204566374;0.0030572916942465805;0.0030572916942465805
309;0.0008257230880853033;0.0008257230880853033;0.003421205694343303;0.003421205694343303
310;0.0008477869184652918;0.0008477869184652918;0.00306574941969642;0.00306574941969642
311;0.000827449465292358;0.000827449465292358;0.00315221981580639;0.00315221981580639
312;0.0008278958973796847;0.0008278958973796847;0.0030285300269165885;0.0030285300269165885
313;0.0008454252704629831;0.0008454252704629831;0.0031002780997028976;0.0031002780997028976
314;0.0008415058461914413;0.0008415058461914413;0.0030378025442918885;0.0030378025442918885
315;0.0008287052036411016;0.0008287052036411016;0.0030546731937885563;0.0030546731937885563
316;0.0008290873233350777;0.0008290873233350777;0.003209472366251817;0.003209472366251817
317;0.0008264447009695746;0.0008264447009695746;0.0030758071725613604;0.0030758071725613604
318;0.0008265962470627486;0.0008265962470627486;0.0030727789010504417;0.0030727789010504417
319;0.0008309052323609172;0.0008309052323609172;0.003136710666346355;0.003136710666346355
320;0.0008185209954488222;0.0008185209954488222;0.0030862006802703733;0.0030862006802703733
321;0.0008264942476569423;0.0008264942476569423;0.0030709535218601193;0.0030709535218601193
322;0.0008421947300503744;0.0008421947300503744;0.0030448883597817378;0.0030448883597817378
323;0.0008124239475109449;0.0008124239475109449;0.0030939327639954114;0.0030939327639954114
324;0.0008057493022338391;0.0008057493022338391;0.0030728621978451994;0.0030728621978451994
325;0.0008062352186991511;0.0008062352186991511;0.0030986475867053895;0.0030986475867053895
326;0.0008110981945940685;0.0008110981945940685;0.0031158889439305134;0.0031158889439305134
327;0.0008234377312865631;0.0008234377312865631;0.0030694513594749094;0.0030694513594749094
328;0.0008115980020184593;0.0008115980020184593;0.0030458981985069604;0.0030458981985069604
329;0.0007964015033130891;0.0007964015033130891;0.0031078307798010447;0.0031078307798010447
330;0.0008048401665699746;0.0008048401665699746;0.0030623527448276214;0.0030623527448276214
331;0.0007959131263501107;0.0007959131263501107;0.0030846833795413514;0.0030846833795413514
332;0.0008042045557767013;0.0008042045557767013;0.003025663722846135;0.003025663722846135
333;0.0008156107538423249;0.0008156107538423249;0.0032227966068399563;0.0032227966068399563
334;0.000806492270257707;0.000806492270257707;0.0030616915079756317;0.0030616915079756317
335;0.0008032190141259371;0.0008032190141259371;0.0031309713735723885;0.0031309713735723885
336;0.00081413231407092;0.00081413231407092;0.0034147390299346125;0.0034147390299346125
337;0.0007981800019445124;0.0007981800019445124;0.003089822722146305;0.003089822722146305
338;0.0007816379167418057;0.0007816379167418057;0.0030204090268011684;0.0030204090268011684
339;0.0007876729871207309;0.0007876729871207309;0.003043303805812497;0.003043303805812497
340;0.00079293816598463;0.00079293816598463;0.0031274817013573425;0.0031274817013573425
341;0.0007760599222922019;0.0007760599222922019;0.0031533281767096755;0.0031533281767096755
342;0.0007796541702820458;0.0007796541702820458;0.0030295168893916583;0.0030295168893916583
343;0.0007933149479817007;0.0007933149479817007;0.003041053837095605;0.003041053837095605
344;0.0007739259777634152;0.0007739259777634152;0.0030933704388232154;0.0030933704388232154
345;0.0007853474343961505;0.0007853474343961505;0.0030575480212013577;0.0030575480212013577
346;0.0007724628019990904;0.0007724628019990904;0.0029901280176660447;0.0029901280176660447
347;0.0007671583345960651;0.0007671583345960651;0.003043924086231077;0.003043924086231077
348;0.0007762956736548412;0.0007762956736548412;0.003346692572704682;0.003346692572704682
349;0.0007759113578456585;0.0007759113578456585;0.003109849935014532;0.003109849935014532
350;0.0007739092025331387;0.0007739092025331387;0.0030228775952046163;0.0030228775952046163
351;0.0007651966145679912;0.0007651966145679912;0.00305687770830624;0.00305687770830624
352;0.000769717803781974;0.000769717803781974;0.0030503928069477884;0.0030503928069477884
353;0.0007718931948853152;0.0007718931948853152;0.0030111839024297826;0.0030111839024297826
354;0.0007633024094426116;0.0007633024094426116;0.0030772828923486106;0.0030772828923486106
355;0.0007605568373088386;0.0007605568373088386;0.003009756576600615;0.003009756576600615
356;0.0007592231572701413;0.0007592231572701413;0.003191174558477006;0.003191174558477006
357;0.0007742422934247302;0.0007742422934247302;0.003055508675001492;0.003055508675001492
358;0.0007543276269728683;0.0007543276269728683;0.003142048404595562;0.003142048404595562
359;0.0007776652270205598;0.0007776652270205598;0.0030698840045065524;0.0030698840045065524
360;0.0007454191996045759;0.0007454191996045759;0.0030196193414174506;0.0030196193414174506
361;0.0007516608701879594;0.0007516608701879594;0.003033429077417355;0.003033429077417355
362;0.0007464315412592178;0.0007464315412592178;0.0030773405473087435;0.0030773405473087435
363;0.000748660146676561;0.000748660146676561;0.003064410519464133;0.003064410519464133
364;0.0007587778751921153;0.0007587778751921153;0.003011579009504101;0.003011579009504101
365;0.0007408735403251426;0.0007408735403251426;0.0030173297262115176;0.0030173297262115176
366;0.0007399097563716296;0.0007399097563716296;0.003043241953372816;0.003043241953372816
367;0.0007469733528549147;0.0007469733528549147;0.0030358125581884774;0.0030358125581884774
368;0.0007543629252952393;0.0007543629252952393;0.003011976266453896;0.003011976266453896
369;0.000749638921006748;0.000749638921006748;0.0030035571016754224;0.0030035571016754224
370;0.0007402327136902539;0.0007402327136902539;0.003019822942023383;0.003019822942023383
371;0.0007346272533846514;0.0007346272533846514;0.0030115920719560063;0.0030115920719560063
372;0.0007355483042111046;0.0007355483042111046;0.003071707719066572;0.003071707719066572
373;0.0007344635718101722;0.0007344635718101722;0.003125399122641326;0.003125399122641326
374;0.0007244076027108408;0.0007244076027108408;0.0030241624352078294;0.0030241624352078294
375;0.0007173144889595074;0.0007173144889595074;0.003041591619306775;0.003041591619306775
376;0.000736813872038587;0.000736813872038587;0.003161010828530677;0.003161010828530677
377;0.0007350384937729861;0.0007350384937729861;0.0030207018668232397;0.0030207018668232397
378;0.000721562040695555;0.000721562040695555;0.0030877866094636028;0.0030877866094636028
379;0.0007616667442511175;0.0007616667442511175;0.0030695056329507414;0.0030695056329507414
380;0.0007174432791212452;0.0007174432791212452;0.003083735610854542;0.003083735610854542
381;0.000734287963649171;0.000734287963649171;0.003096069009086796;0.003096069009086796
382;0.0007239157980238305;0.0007239157980238305;0.0031277379086328163;0.0031277379086328163
383;0.000721810817518315;0.000721810817518315;0.003121296481325108;0.003121296481325108
384;0.0007192870481244384;0.0007192870481244384;0.0030399730024319666;0.0030399730024319666
385;0.000721880944149795;0.000721880944149795;0.0029960116306232795;0.0029960116306232795
386;0.0007197267460749946;0.0007197267460749946;0.003037571800420078;0.003037571800420078
387;0.0007181692929398791;0.0007181692929398791;0.003233055816963315;0.003233055816963315
388;0.000732169197719962;0.000732169197719962;0.0029705397580167122;0.0029705397580167122
389;0.0007258112298620639;0.0007258112298620639;0.002983692056438494;0.002983692056438494
390;0.0007143037651543653;0.0007143037651543653;0.0031348870040100313;0.0031348870040100313
391;0.0007089874065246119;0.0007089874065246119;0.003141966898638372;0.003141966898638372
392;0.0007013230199412069;0.0007013230199412069;0.0030235949116019165;0.0030235949116019165
393;0.0007218688739481095;0.0007218688739481095;0.0030157018309267605;0.0030157018309267605
394;0.000708769917679585;0.000708769917679585;0.0030429644235975555;0.0030429644235975555
395;0.000704961061851931;0.000704961061851931;0.0029996179183509864;0.0029996179183509864
396;0.0006982780422876093;0.0006982780422876093;0.00301429572967795;0.00301429572967795
397;0.0007058144247846974;0.0007058144247846974;0.0030694377377942623;0.0030694377377942623
398;0.0006976189716310005;0.0006976189716310005;0.0031058097467104966;0.0031058097467104966
399;0.0007051315450187877;0.0007051315450187877;0.003008111893573654;0.003008111893573654
